endTime,startTime,hierarchyLevel,visitProbability,topCandidateProbability,semanticType,placeID,relativeWeekNum,latitude,longitude,category,placeName,person
2025-01-18T11:27:02.246+01:00,2025-01-17 19:38:03.680,0,0.870117,0.307109,Unknown,ChIJEZoZbZgtGUcR33xqnX7JPlI,6,52.12912896425049,21.06542010079907,home,klaudias_home,mi
2025-01-18T11:57:41.433+01:00,2025-01-18 11:43:26.329,0,0.729418,0.375947,Unknown,ChIJRbUMt5QyGUcRYcsU07KsfUw,6,52.163845,21.026112,entertainment,zdrofit,mi
2025-01-18T17:17:50.638+01:00,2025-01-18 12:09:56.758,0,0.836993,0.281781,Unknown,ChIJEZoZbZgtGUcR33xqnX7JPlI,6,52.12912896425049,21.06542010079907,home,klaudias_home,mi
2025-01-18T18:18:48.999+01:00,2025-01-18 17:47:17.014,0,0.850125,0.37633,Unknown,ChIJ6eFsD_TMHkcRxdd5F5AgcDA,6,52.231117,21.011359,shopping,,mi
2025-01-18T18:08:58.802+01:00,2025-01-18 17:47:17.014,1,0.850125,0.415101,Unknown,ChIJ55j7A2PMHkcRVrjfaQJBbx8,6,52.231705,21.011242,shopping,,mi
2025-01-18T18:24:11.152+01:00,2025-01-18 18:18:48.999,0,0.579923,0.333147,Unknown,ChIJIQZkFPPMHkcRpQq8gdD-KIw,6,52.23034750070282,21.011292937164573,transport,metro_centrum,mi
2025-01-18T19:48:51.999+01:00,2025-01-18 18:41:02.896,0,0.869481,0.912282,Unknown,ChIJUb1WoVfLHkcR_hRLT0p07mQ,6,52.21288427574205,20.955416468120653,shopping,blue_city,mi
2025-01-18T19:48:51.999+01:00,2025-01-18 18:41:02.896,1,0.869481,0.381631,Unknown,ChIJt5dWoVfLHkcRtXMPWXGA12o,6,52.21288427574205,20.955416468120653,shopping,blue_city,mi
2025-01-18T20:09:20.559+01:00,2025-01-18 20:02:55.029,0,0.888438,0.782826,Unknown,ChIJ249xMY3MHkcRkGgnFhTHz4g,6,52.23034750070282,21.011292937164573,transport,metro_centrum,mi
2025-01-18T20:33:31.622+01:00,2025-01-18 20:29:13.166,0,0.831027,0.263263,Unknown,ChIJv6t_JJAyGUcRUJVvd5pu6ps,6,52.15558080763646,21.034861343793366,shopping,biedronka_stoklosy,mi
2025-01-19T17:07:59.326+01:00,2025-01-18 21:02:51.924,0,0.822842,0.314421,Unknown,ChIJEZoZbZgtGUcR33xqnX7JPlI,6,52.12912896425049,21.06542010079907,home,klaudias_home,mi
